Date,Time,VIX,10Y_Treasury_Yield,30Y_Treasury_Yield,Gold_Price,Oil_Price,EUR_USD,GDP,Unemployment_Rate,CPI,PPI,Retail_Sales,Industrial_Production,Non_Farm_Payrolls,Housing_Starts
6/7/2020,13:20,-0.36968407,-1.5990357,-1.308505,1.3545842,-0.56146646,0.51905966,0.3779467,1.6126729,0.78496337,0.20350297,-0.016960599,-2.2535236,-1.1533206,1.0043477
6/14/2020,14:20,-0.44470116,-1.9944972,-0.97582966,1.5566622,-0.78857476,0.6320357,0.48550108,1.6140295,1.2748358,0.13527006,0.019650117,-2.510941,-1.0538728,0.68353176
6/21/2020,15:20,-0.24427217,-2.0543985,-1.4168135,1.8596011,-0.7438131,0.8084097,0.2663614,1.36287,0.7207784,0.055083692,-0.14540973,-2.203731,-1.2094256,1.0940899
6/28/2020,16:20,-0.43661055,-1.847196,-1.4468273,1.555854,-0.633888,1.0032665,0.29507497,1.5441158,0.66166085,-0.43611386,0.2658526,-1.8601522,-1.2357711,1.3813035
7/5/2020,17:20,-0.25040844,-2.1629605,-1.3591806,1.8516,-0.4895344,1.3246388,0.33711854,1.1439128,0.3393781,-0.788959,0.23461494,-1.626533,-1.0989671,1.3286105
7/12/2020,18:20,-0.30561146,-1.7278737,-1.4574186,1.7510206,-0.6747318,1.341047,0.18071836,1.1553942,0.20354113,-0.83409274,0.16950202,-1.555651,-1.1248721,1.2460409
7/19/2020,19:20,-0.17643563,-2.2835104,-1.7724319,1.587416,-0.61265165,1.6219423,-0.07447907,1.1750973,0.37512526,-0.7380289,0.22596815,-1.4650384,-1.0261606,1.3730869
7/26/2020,20:20,-0.4483095,-1.8375968,-1.3817348,1.5725234,-0.7379273,1.3621275,-0.06407526,1.0249163,-0.44907942,-1.0663813,-0.005266957,-1.1133983,-0.8943214,1.1500262
8/2/2020,21:20,-0.50734603,-1.9586278,-1.5281056,1.1592301,-0.5135866,1.6305549,-0.32780465,0.84221774,-0.39733803,-1.7953922,0.21302032,-0.6347367,-1.1419123,1.3755517
8/9/2020,22:20,-0.6685555,-2.0243688,-1.1750498,0.7892202,-0.5635416,1.4226391,-0.7566992,0.47622585,-0.3029718,-1.5232681,-0.2929437,-0.56475216,-1.0628229,0.9498284
8/16/2020,23:20,-0.018490892,-1.7692038,-1.2042592,1.1485382,-0.72047067,1.7941048,-0.5633609,0.8474761,-0.48501745,-1.2301265,-0.09832163,-0.8906655,-0.7148437,0.8886319
8/23/2020,0:20,-0.1303894,-1.8215852,-1.4676359,0.766204,-0.77076495,1.4076121,-0.5753472,0.8477793,-0.6998332,-1.5606222,0.042671725,-0.90155756,-1.0252832,0.8797487
8/30/2020,1:20,-0.2308819,-1.4094731,-1.4618983,0.7537127,-0.41249308,1.3041997,-0.23889317,0.5801527,-0.8340399,-1.5318071,0.4219928,-0.63369644,-1.0493028,0.82883126
9/6/2020,2:20,-0.083335355,-1.2047677,-1.0634166,1.1198131,-0.56522894,1.5160117,-0.33018976,0.40414923,-0.47484407,-1.588259,0.37230864,-0.32313424,-0.7477757,0.8685334
9/13/2020,3:20,0.06402129,-1.170157,-0.97474384,0.8052932,-0.58255124,1.3643303,-0.731313,0.775707,-0.4146874,-1.2204409,-0.05095987,-0.3640301,-0.5229205,1.0203414
9/20/2020,4:20,0.17592841,-1.1211594,-1.1919875,0.7995806,-0.7834522,1.3846152,-0.22438884,1.1018496,-0.44243905,-1.0585485,0.4859868,-0.6537721,-0.5795667,0.7377237
9/27/2020,5:20,-0.000811022,-1.2981144,-1.2877547,0.89955294,-0.48017776,0.8725612,-0.062298473,0.9742638,-0.7244841,-1.0931222,0.6419849,-0.70224804,-0.52365994,0.68658173
10/4/2020,6:20,-0.45763123,-1.0800647,-1.2183738,0.6818419,-0.3855236,0.8328803,-0.2901763,0.759106,-0.49388734,-1.2243465,0.653562,-0.44887945,-0.6366654,0.67130595
10/11/2020,7:20,-0.09221652,-1.0476626,-0.9884156,0.66413105,-0.6738895,0.70560366,-0.44223034,0.7230661,-0.39406067,-0.8593441,0.28660932,-0.8039792,-0.36638767,0.4172354
10/18/2020,8:20,0.01613449,-0.8037661,-1.0641608,0.6123211,-0.7160127,0.59729576,-0.28246585,0.9072652,-0.2588158,-0.57744265,0.22708893,-0.85558546,-0.44457117,0.50301135
10/25/2020,9:20,-0.11653066,-0.86450356,-0.8895562,0.4223637,-0.4686909,0.6462839,-0.30229807,0.87396467,0.032442033,-0.5401443,0.12439705,-0.5170089,-0.7088925,0.59743893
11/1/2020,10:20,-0.31712672,-0.80989754,-0.5239076,0.47943693,-0.44555545,0.6184105,-0.2911095,0.7594999,0.16452207,-0.5619966,0.12949175,-0.33859742,-0.6108013,0.41343668
11/8/2020,11:20,-0.19127499,-0.9596554,-0.49323064,0.3887595,-0.24925034,0.41254157,-0.3176585,0.67249465,0.18057336,-0.6144264,0.17265162,-0.21989207,-0.45737544,0.7341795
11/15/2020,12:20,-0.045350093,-0.76598924,-0.4722081,0.2928372,-0.16948621,0.35775018,-0.0043469,0.6824011,0.12381153,-0.36622187,0.44478872,-0.34631723,-0.5336537,0.5700852
11/22/2020,13:20,0.023371434,-0.9579608,-0.6520876,0.5416719,-0.062324658,0.447652,0.060469992,0.6611215,0.17226554,-0.29197463,0.5784111,-0.50610983,-0.34467727,0.4758228
11/29/2020,14:20,-0.14293042,-0.7950358,-0.5545788,0.49299854,-0.028073037,0.36457065,-0.21080276,0.52614737,0.19573393,-0.32669282,0.36449632,-0.5143344,-0.29642892,0.57362926
12/6/2020,15:20,0.001228236,-0.70173347,-0.63610995,0.5966972,-0.20769466,0.39969787,-0.0954104,0.44725388,0.22597311,-0.29482684,0.3268622,-0.5924094,-0.44652608,0.6532604
12/13/2020,16:20,0.07558896,-0.6820734,-0.61180633,0.6521288,-0.19419609,0.44682664,-0.12849262,0.49728906,0.32698283,-0.19480167,0.1777204,-0.6430087,-0.665527,0.66302395
12/20/2020,17:20,0.031302568,-0.6790846,-0.70414084,0.75853837,-0.17531101,0.6880565,-0.12815231,0.5431861,0.40133372,-0.18738231,0.14281952,-0.6324908,-0.69167256,0.65323204
12/27/2020,18:20,0.05422194,-0.6644468,-0.7878539,0.83389425,-0.25071242,0.60548943,-0.07378333,0.44810763,0.34088477,-0.27514613,0.16434464,-0.7247653,-0.66961455,0.596332
1/3/2021,19:20,0.017303387,-0.64362717,-0.7289939,0.8305887,-0.16812685,0.4067437,0.17823786,0.63994026,0.2666761,-0.16251451,0.2670993,-0.76031077,-0.44622618,0.82112104
1/10/2021,20:20,-0.001830708,-0.699241,-0.6402365,0.96033114,-0.30784744,0.59979254,0.29581124,0.6766284,0.32900947,-0.14773062,0.390957,-0.7619435,-0.6004896,0.6065629
1/17/2021,21:20,-0.13681883,-0.9089661,-0.64591503,0.828927,-0.20231622,0.39617178,0.07889571,0.57656205,0.36163318,-0.18238877,0.21613678,-0.7216687,-0.42951316,0.61457074
1/24/2021,22:20,-0.030699559,-0.67649853,-0.63068485,0.82780063,-0.2068672,0.5318446,0.15973237,0.4132195,0.26232216,-0.19688779,0.30271822,-0.57169056,-0.47339997,0.6082475
1/31/2021,23:20,-0.047417734,-0.76067346,-0.6076576,0.8642495,-0.2000748,0.40167677,0.11776757,0.52393657,0.21501824,-0.18747787,0.23354045,-0.54349405,-0.3400516,0.6879795
2/7/2021,0:20,-0.03334104,-0.6185451,-0.4902179,0.65083987,-0.12684773,0.4784224,0.13690712,0.575436,0.20816286,-0.24162221,0.3526569,-0.4191805,-0.39806074,0.73786056
2/14/2021,1:20,0.055975948,-0.7899726,-0.55822194,0.8612474,-0.16075128,0.45972845,0.29035956,0.57472515,0.21863891,-0.22353107,0.5076078,-0.6108497,-0.32389775,0.52041864
2/21/2021,2:20,0.014940055,-0.6650585,-0.63319993,0.7519712,-0.10031683,0.31570676,0.18451202,0.48260257,0.13636288,-0.21116942,0.46943182,-0.5426806,-0.25032675,0.69240683
2/28/2021,3:20,0.13763411,-0.5781657,-0.62328196,0.76848996,-0.11187891,0.45660105,0.30754122,0.5763489,0.19220276,-0.058487594,0.5567767,-0.60940343,-0.271941,0.5851404
3/7/2021,4:20,0.055009987,-0.6607539,-0.5280894,0.8232521,-0.21085131,0.33750734,0.23600373,0.58133614,0.24675156,-0.10612159,0.4266747,-0.6311635,-0.20698637,0.5298147
3/14/2021,5:20,0.003869008,-0.5326271,-0.5650621,0.6542485,-0.12451576,0.34104937,0.13892667,0.54197264,0.1915886,-0.12385957,0.37933674,-0.4267236,-0.3415989,0.67177874
3/21/2021,6:20,0.012543464,-0.6064603,-0.46079668,0.65976584,-0.1306113,0.37713006,0.19848208,0.53385764,0.34443745,-0.1428536,0.45797366,-0.4023562,-0.33116385,0.57513213
3/28/2021,7:20,0.06710355,-0.60297835,-0.41441694,0.6878897,-0.046876132,0.29597092,0.1732532,0.5136351,0.22356497,-0.086372815,0.37149924,-0.4064968,-0.20654953,0.60872024
4/4/2021,8:20,0.061271492,-0.5462879,-0.55297786,0.61211467,-0.05686353,0.33895767,0.24463084,0.5726706,0.2892839,-0.07598193,0.54934,-0.46931702,-0.28230003,0.5714279
4/11/2021,9:20,0.117364764,-0.61471874,-0.45552093,0.6542908,0.026630593,0.14822301,0.35878024,0.49139792,0.34069717,0.10264339,0.56716967,-0.59226835,-0.122901,0.535144
4/18/2021,10:20,0.1218884,-0.41474044,-0.43164986,0.78280663,0.008840518,0.20293292,0.44847193,0.45800942,0.30214038,0.08468024,0.58975977,-0.4434403,-0.21905139,0.5885278
4/25/2021,11:20,0.12380792,-0.44503736,-0.3663247,0.6595373,0.050518952,0.18266758,0.33540395,0.5196,0.4801731,0.12146439,0.57519686,-0.43011823,-0.17975418,0.6371439
5/2/2021,12:20,0.11601606,-0.4546793,-0.43021455,0.7817786,0.047546677,0.24289836,0.37628597,0.4935066,0.39319712,0.11390352,0.5547221,-0.32246453,-0.15885553,0.6843987
5/9/2021,13:20,0.15862006,-0.33190992,-0.3711599,0.7003654,0.07496516,0.20459594,0.40461844,0.5369731,0.36650243,0.08360449,0.61460596,-0.361297,-0.12499041,0.68726796
5/16/2021,14:20,0.14151385,-0.5025607,-0.49432027,0.7326807,0.1254583,0.18789086,0.49148026,0.5207443,0.4515259,0.21109992,0.66056263,-0.4566919,-0.13105774,0.6018341
5/23/2021,15:20,0.051717762,-0.3969686,-0.4519782,0.7018635,0.06330924,0.0675622,0.43709925,0.40239906,0.37865967,0.24364758,0.56960887,-0.43946666,-0.10622712,0.502772
5/30/2021,16:20,0.033692077,-0.39336723,-0.3979837,0.6260612,0.18495426,0.05295922,0.42369646,0.40433604,0.39073393,0.23734614,0.5210138,-0.34445316,0.01145483,0.63074404
6/6/2021,17:20,-0.011807326,-0.36083677,-0.16815338,0.6075324,0.07467897,0.09442822,0.36751273,0.39974052,0.4678111,0.19460624,0.40473887,-0.313302,-0.10769326,0.5247644
6/13/2021,18:20,0.05671555,-0.46187192,-0.25082436,0.5904609,0.05684104,0.061779328,0.3161317,0.444826,0.47452804,0.27220312,0.38429847,-0.41880432,-0.12362199,0.5239761
6/20/2021,19:20,0.1273663,-0.40312347,-0.3537774,0.5975616,0.09852607,0.12048838,0.3868439,0.37037212,0.4241054,0.21251635,0.5231269,-0.40403378,-0.24335349,0.50876254
6/27/2021,20:20,0.14897317,-0.3624637,-0.36783227,0.7144974,0.15643512,0.07774015,0.46989208,0.3781888,0.32848114,0.19005404,0.57365376,-0.49384433,-0.08327037,0.5009733
7/4/2021,21:20,0.18983757,-0.22889416,-0.37725198,0.7425345,0.053239882,0.14262447,0.49049,0.42818817,0.37966898,0.2049363,0.61491024,-0.5274806,-0.112170145,0.5371038
7/11/2021,22:20,0.19377923,-0.35541883,-0.39849716,0.7587097,0.00161875,0.095676765,0.4679121,0.4970646,0.49889025,0.31736752,0.55549806,-0.5776515,-0.10354126,0.54494333
7/18/2021,23:20,0.1693394,-0.28013873,-0.34625414,0.76973003,0.013060546,0.14696646,0.48905167,0.513816,0.40842843,0.2773176,0.5070866,-0.45253748,-0.11756276,0.58479095
7/25/2021,0:20,0.1144668,-0.36334565,-0.39576548,0.76339483,0.012754777,0.18536392,0.46073186,0.5894865,0.43314403,0.2192734,0.5565272,-0.5056316,-0.14152163,0.5047754
8/1/2021,1:20,0.038880758,-0.4212436,-0.40853295,0.6644316,0.02610991,0.02855276,0.4366794,0.4517663,0.4495124,0.2400989,0.56068057,-0.46991885,-0.1275129,0.51416945
8/8/2021,2:20,0.15031296,-0.31780252,-0.3195146,0.67301744,0.10191541,0.004794119,0.5720706,0.447263,0.38051105,0.294619,0.6347051,-0.40724623,-0.085653596,0.5132682
8/15/2021,3:20,0.12844867,-0.36875343,-0.22199073,0.65192807,0.12938045,0.027658818,0.5513294,0.5367714,0.49209228,0.27856156,0.6675058,-0.40081954,0.006076165,0.50660664
8/22/2021,4:20,0.15443408,-0.34249514,-0.23257619,0.60282516,0.13829361,0.020845164,0.49831334,0.4930213,0.4831688,0.32022396,0.6607459,-0.34160587,-0.019803002,0.53793895
8/29/2021,5:20,0.24688214,-0.29024962,-0.2611389,0.63896906,0.2222291,-0.008246236,0.6443019,0.4425388,0.51698244,0.32942,0.81797963,-0.28525075,0.002205756,0.6034256
9/5/2021,6:20,0.24636927,-0.29510343,-0.23710954,0.7251673,0.33245152,0.049630538,0.6349883,0.4767546,0.48708937,0.34587356,0.82146275,-0.21758467,0.03759515,0.67463195
9/12/2021,7:20,0.24644077,-0.23378038,-0.26203236,0.72538817,0.25643113,0.06438922,0.62384725,0.47523528,0.5643415,0.4042592,0.92597336,-0.32734326,0.028096277,0.56672764
9/19/2021,8:20,0.31027225,-0.32368138,-0.36394227,0.7500185,0.31974772,-0.089567885,0.6552309,0.37875292,0.5456262,0.3963097,0.95010406,-0.30662706,0.045103256,0.67962587
9/26/2021,9:20,0.28628042,-0.09513006,-0.2714876,0.73117596,0.38369414,-0.057825163,0.7245015,0.40320286,0.46322522,0.3936713,0.9606305,-0.21428062,0.051062904,0.7218758
10/3/2021,10:20,0.33001232,-0.17070983,-0.2789797,0.7733262,0.33366644,0.09338077,0.6856911,0.48671472,0.63147914,0.43784946,0.95011145,-0.27532166,0.058634836,0.6628347
10/10/2021,11:20,0.29423064,-0.21418996,-0.26641366,0.692617,0.32780343,-0.061264098,0.62214375,0.40285218,0.72175527,0.53342307,0.8439711,-0.2646237,0.035151068,0.66715974
10/17/2021,12:20,0.3356393,-0.13374357,-0.2872439,0.7646961,0.42867157,-0.056497596,0.79400957,0.39263985,0.63398767,0.5787686,0.9546737,-0.15473399,0.059570227,0.7519896
10/24/2021,13:20,0.2664093,-0.112285756,-0.14339095,0.72842,0.48707065,-0.08707202,0.7999089,0.41129655,0.66716635,0.5086528,1.0066457,-0.080603845,0.090438016,0.7415734
10/31/2021,14:20,0.27641794,-0.15807337,-0.15596944,0.7206033,0.522607,-0.095562525,0.7811811,0.37520146,0.7265355,0.5429245,1.0579065,-0.09608749,0.12584797,0.723938
11/7/2021,15:20,0.4028311,-0.06732179,-0.17006677,0.76284546,0.4980645,-0.14114225,0.85386324,0.29448047,0.70804495,0.615816,1.1232865,-0.11460457,0.16300166,0.7255938
11/14/2021,16:20,0.43129128,-0.060484983,-0.21998566,0.77657497,0.59181124,-0.116597444,0.86641204,0.37346014,0.6681477,0.6508857,1.1199919,-0.09928473,0.20611943,0.7858697
11/21/2021,17:20,0.35378596,0.025703533,-0.17733622,0.7372811,0.52523607,-0.08233995,0.84339106,0.3522894,0.699241,0.6282314,1.1083865,-0.103745945,0.18272895,0.6881321
11/28/2021,18:20,0.35966787,-0.08125362,-0.21828139,0.7992875,0.5438843,-0.13960294,0.7909434,0.3082192,0.76378155,0.6760993,1.0622771,-0.14309381,0.19397393,0.7108076
12/5/2021,19:20,0.34906676,0.020925215,-0.113966055,0.77865076,0.51391053,-0.21373159,0.8128892,0.34686247,0.7636115,0.72357213,1.036078,-0.15793894,0.1727463,0.75501746
12/12/2021,20:20,0.42084247,-0.043905042,-0.26207337,0.8288716,0.48669448,-0.13091108,0.8568343,0.37567863,0.71932757,0.68977964,1.1082914,-0.2413147,0.069453366,0.6779567
12/19/2021,21:20,0.35018834,0.009763962,-0.23076731,0.724419,0.5502328,-0.2538025,0.84078526,0.342019,0.7666856,0.6986474,1.0677745,-0.28297055,0.15498403,0.68427676
12/26/2021,22:20,0.4577149,0.02178589,-0.21458045,0.9117102,0.5075126,-0.11814536,0.9473554,0.40478343,0.85012424,0.8352165,1.0798136,-0.37444916,0.17979454,0.6737198
1/2/2022,23:20,0.37981334,-0.026548887,-0.199243,0.89008266,0.38130215,-0.25147036,0.8887509,0.49889922,0.9060566,0.88314164,0.9864872,-0.44701764,0.15749508,0.69405687
1/9/2022,0:20,0.42986044,-0.021506833,-0.22216845,0.8504506,0.5155802,-0.22197258,1.0145271,0.48841488,0.90867466,0.9140477,1.1063726,-0.37944004,0.06640419,0.76159775
1/16/2022,1:20,0.3740603,0.011530606,-0.1738581,0.9816433,0.51581514,-0.25341445,1.1226875,0.3301875,0.930457,0.8194319,1.1754452,-0.27431068,0.06750762,0.6641748
1/23/2022,2:20,0.38477474,0.043205336,-0.13244338,0.89515793,0.6627192,-0.2633896,0.9852928,0.36776832,0.9507718,0.8833467,1.1053227,-0.14392555,0.24909624,0.87259936
1/30/2022,3:20,0.43292403,0.054699816,-0.02027534,0.9140983,0.54253805,-0.19318947,1.1037794,0.49822217,1.0228894,0.9609082,1.2113857,-0.1918877,0.274306,0.7848449
2/6/2022,4:20,0.45288083,-0.097930074,-0.11857416,0.8941815,0.6201499,-0.33674994,1.1259108,0.4657948,0.8827003,0.8960693,1.236002,-0.18379544,0.28127918,0.82441235
2/13/2022,5:20,0.39505595,0.060248435,-0.11046705,0.8289679,0.76717,-0.31385273,1.2116361,0.4101814,0.9213578,0.9451909,1.4056704,-0.15621299,0.24047327,0.7689735
2/20/2022,6:20,0.47979483,-0.025616469,-0.13018893,1.0336878,0.68743217,-0.29698718,1.1912872,0.27763224,1.0062058,1.0010431,1.4150704,-0.20207381,0.32452524,0.6931863
2/27/2022,7:20,0.46010885,0.19579998,-0.06535956,0.8556359,0.7410149,-0.4652716,1.0675474,0.24652302,0.9067671,0.983824,1.2839322,-0.007659426,0.35813642,0.91102344
3/6/2022,8:20,0.56712234,0.28017235,0.049526647,0.826927,0.78805494,-0.28096703,1.2440817,0.33189327,1.0186964,0.97707915,1.4219816,0.106511064,0.3207044,0.9042941
3/13/2022,9:20,0.5311739,0.14064206,0.11877647,0.958827,0.7670815,-0.31713498,1.1597304,0.40758976,1.0976793,1.0525608,1.3346789,0.012487197,0.3883802,0.78587407
3/20/2022,10:20,0.5230229,0.23125872,-0.08169389,0.8437205,0.80014765,-0.40110037,1.1806972,0.34686187,1.0485517,1.1020555,1.4684483,0.05054467,0.37820968,0.90431607
3/27/2022,11:20,0.5772033,0.21079122,-0.08678034,0.8763685,0.9074021,-0.4953642,1.3590913,0.24372673,0.9828523,1.1053739,1.6075073,0.048901685,0.39400953,0.81307256
4/3/2022,12:20,0.43757746,0.3147561,0.11271915,0.87325203,0.9580058,-0.5696287,1.3014659,0.24479516,0.98623306,1.1215305,1.4797821,0.101308666,0.5857467,0.82906204
4/10/2022,13:20,0.5117736,0.29721054,0.13523763,0.78635985,0.8459228,-0.4469816,1.145206,0.23862338,1.2155715,1.2205138,1.3951466,0.05480764,0.4355926,0.7503565
4/17/2022,14:20,0.5692838,0.23203437,0.16788296,0.7594797,0.8621132,-0.6828047,1.2165488,0.2401108,1.2385302,1.3657929,1.3172562,-0.023918381,0.50670594,0.781819
4/24/2022,15:20,0.6499059,0.47439918,0.09835675,0.8340988,0.9748241,-0.5105893,1.4155328,0.20896748,1.0432955,1.2720828,1.4854207,0.17422393,0.3461376,0.85957533
5/1/2022,16:20,0.5383632,0.40356395,0.13252218,0.8027073,1.0717752,-0.5361281,1.374829,0.24573189,1.246209,1.2637268,1.5584109,0.13619268,0.44316497,0.7904541
5/8/2022,17:20,0.6999279,0.47460338,0.20223539,0.9949353,1.0624894,-0.5602698,1.4876435,0.12237528,1.3272814,1.4682561,1.6488428,0.09337615,0.587183,0.83444834
5/15/2022,18:20,0.79924583,0.5686127,0.10756783,1.0739678,1.023562,-0.7058059,1.6426195,0.20455039,1.2020049,1.4919505,1.759448,0.1200844,0.59068054,0.9451285
5/22/2022,19:20,0.6792347,0.5884996,0.1472477,0.8372431,1.2226256,-0.6949008,1.6365132,0.22021961,1.2261887,1.4432423,1.8220439,0.28515744,0.62899506,0.99290854
5/29/2022,20:20,0.72738504,0.63324934,0.33994934,1.0481795,1.1581157,-0.6010958,1.7075597,0.22170952,1.3421435,1.5902016,1.8155944,0.16624224,0.76235574,0.73711973
6/5/2022,21:20,0.67667127,0.54071385,0.1752586,0.96216524,1.0542343,-0.8229901,1.5280261,0.14205167,1.38063,1.5843164,1.6994712,0.23002842,0.73986673,0.9031452
6/12/2022,22:20,0.6707632,0.71309185,0.26025218,0.71593773,1.2576841,-0.8820468,1.6024772,0.13707581,1.2698084,1.7029784,1.7482816,0.40076184,0.67652124,0.9457392
6/19/2022,23:20,0.6515659,0.6994276,0.44568092,0.89301586,1.2518063,-0.76421374,1.7231345,0.05758745,1.3284625,1.5343345,1.8159897,0.48342848,0.7653743,0.76107913
6/26/2022,0:20,0.5957132,0.70945096,0.45079505,0.6953183,1.3634202,-0.9455283,1.4213003,-0.06733428,1.4199901,1.6131536,1.5939858,0.50404525,0.7968271,0.8381985
7/3/2022,1:20,0.72534776,0.8068085,0.3986236,0.7207363,1.3042055,-0.9128548,1.6460745,-0.020502608,1.4997056,1.8594902,1.7458528,0.43197173,0.8425597,0.84852564
7/10/2022,2:20,0.8156028,0.78753597,0.5194279,0.8628727,1.3340602,-0.99983793,1.7584257,0.05381763,1.3397143,1.8624215,1.736583,0.3296293,0.89934176,0.78587896
7/17/2022,3:20,0.62407756,0.82653946,0.4421961,0.7786838,1.4036313,-0.9932756,1.7131292,0.09508897,1.442981,1.7838953,1.8140291,0.29188415,0.78171283,0.7828589
7/24/2022,4:20,0.7289928,0.8071452,0.35745987,0.87222743,1.2736568,-1.029484,1.6990445,-0.20759532,1.5463089,1.8605283,1.8118899,0.20686062,0.71348524,0.655907
7/31/2022,5:20,0.8411468,1.0191563,0.43347543,0.94092983,1.3750045,-1.1289859,1.7668269,-0.08395294,1.4289299,1.9976773,1.6534436,0.27470392,0.92690694,0.9069435
8/7/2022,6:20,0.819355,1.0561736,0.45896876,0.8537,1.2987942,-0.7941644,1.7971594,0.057303276,1.5671476,1.8978457,1.6889901,0.35472617,0.7604897,0.833872
8/14/2022,7:20,0.64779186,0.77235,0.45734513,0.83252513,1.3315657,-0.9962619,1.6944158,0.061880525,1.6099018,2.0033393,1.4975871,0.23743506,0.8843796,0.72543657
8/21/2022,8:20,0.6217728,0.91886514,0.43289077,0.8101669,1.3854281,-1.0047584,1.8507884,-0.18618757,1.5286516,1.9545977,1.6170514,0.45992738,0.8167692,0.8489502
8/28/2022,9:20,0.61236167,0.7550742,0.51045567,0.86201614,1.5015982,-1.036269,1.8321815,-0.102126226,1.4511479,1.989356,1.5701663,0.39048094,0.87945986,0.75202584
9/4/2022,10:20,0.5487571,0.8430593,0.5851553,0.80218244,1.3964754,-1.0145025,1.7877367,-0.1916664,1.4545171,1.9342282,1.6558933,0.32002527,0.92454016,0.64581496
9/11/2022,11:20,0.6713419,0.7933777,0.40221614,0.77621925,1.4296727,-1.0781186,1.7052131,-0.48028493,1.3209622,1.7741858,1.588223,0.47641277,0.7763272,0.71658564
9/18/2022,12:20,0.6102897,1.0493006,0.62778604,0.59923846,1.5586494,-1.0032301,1.6432911,-0.38082677,1.2815002,1.7182627,1.4099884,0.65603673,0.9663875,0.8849702
9/25/2022,13:20,0.81011,0.99540156,0.555713,0.8546881,1.3161114,-0.49485666,1.6330587,-0.23007885,1.3116655,1.8056096,1.363858,0.4623673,0.8822968,0.6293344
10/2/2022,14:20,0.61401945,0.80154127,0.3168789,0.6442251,1.2902623,-0.8649454,1.4526947,-0.40042475,1.3252571,1.7524582,1.2313837,0.42948502,0.77101713,0.6514219
10/9/2022,15:20,0.6345932,1.0365329,0.30726096,0.6820785,1.5596143,-0.8155731,1.7345417,-0.7087333,1.0407425,1.7105997,1.407117,0.76357484,0.7267442,0.742981
10/16/2022,16:20,0.5609176,1.1610624,0.66276973,0.801706,1.4622684,-0.784282,1.7013083,-0.66902375,1.0399156,1.571738,1.3627703,0.80617106,0.951538,0.53869134
10/23/2022,17:20,0.59018195,1.0481718,0.7185768,0.46142572,1.4405876,-0.8519557,1.3993089,-0.65574425,1.1586728,1.5818998,1.201965,0.8718008,1.0220337,0.6502327
10/30/2022,18:20,0.74456316,1.1451712,0.7010535,0.5321033,1.2924707,-0.8392916,1.6241485,-0.55022466,0.96280706,1.648696,1.339634,0.80085367,1.0063242,0.4897836
11/6/2022,19:20,0.74008876,1.0957257,0.5851141,0.52660805,1.4484266,-0.80546165,1.6314006,-0.49621642,0.76532084,1.4900165,1.4444301,0.81512773,1.1316942,0.55156124
11/13/2022,20:20,0.53475577,1.1360875,0.49554408,0.3579479,1.4559085,-0.71827644,1.4335766,-0.7244674,0.7935212,1.3699661,1.3588157,0.9201434,0.9330211,0.35977206
11/20/2022,21:20,0.62124705,1.1367663,0.5734994,0.4498288,1.3700105,-0.877233,1.3782623,-0.9003499,0.90832657,1.5896186,1.2338399,0.75072336,1.1869626,0.25553146
11/27/2022,22:20,0.6905374,1.3491904,0.6589443,0.4066658,1.356139,-0.90148467,1.3601642,-0.89543474,0.75078666,1.5896442,1.0542346,1.0164078,1.0834641,0.49002424
12/4/2022,23:20,0.54825294,1.2870291,0.7616701,0.15901367,1.3913262,-0.77954435,1.2587197,-0.66986805,0.8010946,1.3881187,1.0497743,1.0706323,0.9350036,0.37112522
12/11/2022,0:20,0.6142596,1.2228875,0.78207606,0.2879507,1.3502642,-0.77311337,1.3269837,-0.7147958,0.7695517,1.4199415,1.128287,0.85421914,1.0672435,0.2181411
12/18/2022,1:20,0.7653825,1.2658973,0.47444314,0.4714079,1.2564548,-0.83499044,1.4182009,-0.7761224,0.7118189,1.4673141,1.315571,0.6849702,0.9272242,0.22622664
12/25/2022,2:20,0.6765381,1.2640197,0.42261472,0.33178276,1.3322775,-0.97066325,1.3818792,-0.699944,0.6443216,1.5079052,1.2730821,0.66348636,1.045769,0.3367293
1/1/2023,3:20,0.70576286,1.4142119,0.56939083,0.5290212,1.1798732,-0.7216832,1.4320679,-0.64914346,0.64741534,1.4843864,1.2596684,0.54088473,1.0442351,0.07888048
